Total_Purchase_Quantity,Standard_Deviation_Quantity,Total_Amount,Avg_Quantity,Raw_Material_year,Raw_Material_month,Raw_Material_day,Raw_Material_hour
-0.18900255673865354,,-0.1390952886729886,-0.24689061172386775,,,,
-0.19986467905098448,,-0.4783167685133254,-0.2648437612901209,,,,
-0.17551854283369095,,-0.40041206374819927,-0.21996088737448805,,,,
-0.1846951634079016,,-0.4308855454004962,-0.2382880608900381,,,,
-0.19237356021489418,,-0.43456683017992687,-0.259856775299495,,,,
-0.19986467905098448,,-0.4934092611016692,-0.2648437612901209,,,,
-0.1905007805058716,,-0.39622140540639367,-0.22744136636042683,,,,
-0.014459487857749129,,0.6988813782237381,0.47572365831782104,,,,
-0.19986467905098448,,-0.25416062576816273,-0.2648437612901209,,,,
-0.19986467905098448,,-0.40463217236824034,-0.2648437612901209,,,,
-0.1642818645795555,,0.6029742221280433,-0.1975194504166716,,,,
-0.2008010689054958,,-0.4947994304854806,-0.2685840007830903,,,,
-0.1979918993419619,,-0.4584773560778208,-0.2573632823041821,,,,
-0.19611911963293932,,1.0902126066278996,-0.26110352179715146,,,,
0.24772967140541197,,0.031407000295208744,0.3261140785990449,,,,
-0.158101691539781,,1.9815184961095949,-0.24327504688066398,,,,
-0.014459487857749129,,0.16160755225735124,0.47572365831782104,,,,
-0.014459487857749129,,0.16160755225735124,0.47572365831782104,,,,
-0.1080984733088781,,-0.1699018297219087,0.10169970902088067,,,,
-0.1989282891964732,,-0.4636296047543798,-0.2667138810366056,,,,
0.041723903412928254,,-0.05558824972906044,0.051829849114621976,,,,
-0.11184403272692325,,-0.10844210219790633,-0.15263657650103876,,,,
-0.19237356021489418,,-0.46487019772504795,-0.23492184534636565,,,,
-0.15679074574346516,,-0.32954558797768374,-0.09279274461352831,,,,
0.8095635841121858,,1.5911085576594435,-0.034709025428591764,,,,
-0.11184403272692325,,-0.268366800607901,-0.09279274461352831,,,,
-0.033187284947974925,,1.0679786153192905,-0.04790987069789547,,,,
-0.18300966166978128,,-0.3820600841154152,-0.1975194504166716,,,,
-0.19611911963293932,,-0.44933071966374893,-0.24988280331824325,,,,
-0.19237356021489418,,-0.4069571943341966,-0.23492184534636565,,,,
-0.19480817383662352,,-0.4727359407877084,-0.24464646802808607,,,,
-0.19424633992391677,,-0.4648308661034572,-0.24240232433230446,,,,
-0.1343173892351942,,-0.013761104561507743,-0.21846479157730028,,,,
-0.19424633992391677,,-0.19550807164030673,-0.2573632823041821,,,,
-0.18675522108782644,,-0.4303387777348354,-0.21248040838854923,,,,
-0.1792641022517361,,-0.2955502793024546,-0.182558492444794,,,,
-0.19424633992391677,,-0.48164852499054067,-0.24240232433230446,,,,
-0.19424633992391677,,-0.4122853696728463,-0.2573632823041821,,,,
0.2290018743151862,,0.5235359716245386,-0.15762356249166465,,,,
-0.15679074574346516,,-0.2678813553965924,-0.182558492444794,,,,
0.09275715048379354,,0.10793829520986147,-0.19880515774237983,,,,
-0.19237356021489418,,-0.3202527658075024,-0.23492184534636565,,,,
-0.18862800079684902,,-0.33865967408423214,-0.2548697893088691,,,,
-0.14742684719835228,,-0.4085885847469759,-0.20001294341198453,,,,
-0.1792641022517361,,-0.45723579434800016,-0.22744136636042683,,,,
-0.1455540674893297,,0.027531285553874983,-0.04790987069789547,,,,
-0.1792641022517361,,-0.46098527977176557,-0.22744136636042683,,,,
-0.19611911963293932,,-0.3916701749080343,-0.24988280331824325,,,,
-0.15117240661639741,,-0.21368974341408448,-0.24988280331824325,,,,
-0.18300966166978128,,-0.4367554508572136,-0.1975194504166716,,,,
-0.1642818645795555,,-0.35478292641081666,-0.1975194504166716,,,,
-0.19611911963293932,,-0.4662568795759104,-0.24988280331824325,,,,
-0.19237356021489418,,-0.3318783600168598,-0.23492184534636565,,,,
-0.046296742911132976,,2.554055155226318,-0.19471427079694456,,,,
0.7346523957512826,,0.8131949582165863,3.4679152526933437,,,,
-0.19611911963293932,,0.07348534471099995,-0.24988280331824325,,,,
-0.19986467905098448,,-0.4868798244139422,-0.2648437612901209,,,,
-0.18020049210624742,,-0.3721787407601012,-0.2661795611090385,,,,
