Department,Raw_Material,Unit,IssuedQuantity,ConsumedQuantity,Variance,VariancePercentage
Bar,100 Piper,BTL,1.0,,,
Bar,7 Up,BTL,96.0,,,
Bar,7 Up 750 Ml,BTL,48.0,,,
Bar,Absolut Vodka,BTL,8.0,,,
Bar,Amrut Amalgam,BTL,1.0,,,
Bar,Antiquity Blue,BTL,2.0,,,
Bar,Apple,Kg,1.5,0.2,1.3,86.66666666666667
Bar,Apple Juice,LTR,6.0,,,
Bar,Aquafina Water,BTL,1980.0,,,
Bar,Bacardi,BTL,3.0,,,
Bar,Ballantine S Finest,BTL,3.0,,,
Bar,Bira White,BTL,52.0,,,
Bar,Bisleri 1 Ltr,BTL,780.0,,,
Bar,Black & White,BTL,3.0,,,
Bar,Black Dog Triple Gold Reserve,BTL,3.0,,,
Bar,Blue Curacao Syrup,BTL,3.0,,,
Bar,Bombay Sapphire,BTL,2.0,,,
Bar,Budweiser,BTL,72.0,,,
Bar,Budweiser Magnum,BTL,48.0,,,
Bar,Carlsberg,BTL,48.0,,,
Bar,Cheesling,TIN,8.0,,,
Bar,Chivas Regal 12 Yrs,BTL,4.0,,,
Bar,Chivas Regal 18 Yrs,BTL,1.0,,,
Bar,Coconut Syrup,BTL,2.0,,,
Bar,Corona,BTL,72.0,,,
Bar,Cranberry Juice,LTR,3.0,,,
Bar,Demerara Sugar,Kg,0.5,,,
Bar,Diet Coke,CAN,216.0,,,
Bar,Dukes Soda,BTL,816.0,,,
Bar,Eggs,PCS,10.0,16664.0,-16654.0,-166540.0
Bar,Ginger Ale,CAN,36.0,,,
Bar,Green Lemon,Kg,1.0,,,
Bar,Grenadine Syrup,BTL,2.0,,,
Bar,Grey Goose Vodka,BTL,3.0,,,
Bar,Heineken,BTL,24.0,,,
Bar,Hendricks,BTL,1.0,,,
Bar,Hoegaarden Belgian,BTL,24.0,,,
Bar,Ice,Kg,720.0,,,
Bar,Irish Whisky Jameson Triple Distilled,BTL,2.0,,,
Bar,J W Black Label,BTL,2.0,,,
Bar,J W Double Black,BTL,2.0,,,
Bar,J W Red Label,BTL,2.0,,,
Bar,Jacob S Creek Classic Caberne Shirz,BTL,6.0,,,
Bar,Jacob S Creek Classic Chardonnay,BTL,3.0,,,
Bar,Jacobs Creek Cabernet Shiraz,BTL,3.0,,,
Bar,Jim Beam,BTL,1.0,,,
Bar,Ketel One,BTL,1.0,,,
Bar,Kingfisher,BTL,120.0,,,
Bar,Kingfisher Strong,BTL,48.0,,,
Bar,Kingfisher Ultra,BTL,120.0,,,
Bar,Kiwi Crush,BTL,1.0,,,
Bar,Kot Roll,NOS,24.0,,,
Bar,Legacy Premium,BTL,1.0,,,
Bar,Lemon,Kg,82.0,2.887000000000002,79.113,96.47926829268293
Bar,Lemon Iced Tea Syrup,LTR,6.0,,,
Bar,Litchi Crush,BTL,1.0,,,
Bar,Mint Leaves,Kg,3.25,1.49,1.76,54.15384615384615
Bar,Mojito Mint Syrup,BTL,3.0,,,
Bar,Monkey Shoulder,BTL,2.0,,,
Bar,Orange Imp,Kg,2.0,,,
Bar,Paper Straw,PKT,20.0,,,
Bar,Peach Syrup,BTL,1.0,,,
Bar,Peanut Roasted,Kg,65.0,,,
Bar,Pepsi,BTL,48.0,,,
Bar,Perrier Carbonated Water,BTL,24.0,,,
Bar,Pineapple Fruit,Kg,4.0,0.17,3.83,95.75
Bar,Red Bull,CAN,24.0,,,
Bar,Red Cherry,TIN,16.0,,,
Bar,Red La Reserve,BTL,3.0,,,
Bar,Royal Challenge,BTL,2.0,,,
Bar,Salt Tata,PKT,1.0,29.94699999999923,-28.94699999999923,-2894.699999999923
Bar,Signature Rare Aged,BTL,2.0,,,
Bar,Singleton,BTL,1.0,,,
Bar,Smirnoff,BTL,3.0,,,
Bar,Strawberry Crush,BTL,4.0,,,
Bar,Sugar,Kg,19.5,30.33599999999956,-10.835999999999562,-55.56923076922852
Bar,Sweet Lemon,Kg,1.0,,,
Bar,Tabasco Sauce,BTL,3.0,,,
Bar,Tanqueray Gin,BTL,2.0,,,
Bar,Teachers 50,BTL,2.0,,,
Bar,Teachers Highland Cream,BTL,1.0,,,
Bar,The Glenlivet 12 Years,BTL,3.0,,,
Bar,Thums Up,BTL,288.0,,,
Bar,Tomato Juice,PKT,3.0,,,
Bar,Tonic Water,CAN,48.0,,,
Bar,Triple Sec,BTL,2.0,,,
Bar,Vanilla Md Ice Cream,LTR,12.0,1.92,10.08,84.0
Bar,Worcestershire Sauce (chinese),BTL,3.0,,,
Bar,Yellow Tail Chardonnay,BTL,3.0,,,
Breakfast,Atta,Kg,25.0,72.09999999999977,-47.09999999999977,-188.39999999999907
Breakfast,Banana Leaf,PCS,5.0,11.0,-6.0,-120.0
Breakfast,Besan,Kg,10.0,3.25,6.75,67.5
Breakfast,Coconut Big,PCS,30.0,1200.5,-1170.5,-3901.6666666666665
Breakfast,Curd Mother Dairy,Kg,8.0,19.5619999999999,-11.561999999999902,-144.52499999999878
Breakfast,Daliya,Kg,5.0,,,
Breakfast,Dhokla Atta,Kg,6.0,,,
Breakfast,Drum Stick,Kg,5.0,,,
Breakfast,Green Peas,PKT,4.0,4.956000000000001,-0.9560000000000013,-23.900000000000034
Breakfast,Hing Powder,BTL,6.0,0.56,5.4399999999999995,90.66666666666666
Breakfast,Kaju Tukda,Kg,1.0,6.024000000000002,-5.024000000000002,-502.4000000000002
Breakfast,Kishmish,Kg,0.5,,,
Breakfast,Milk 3 Fat,PKT,4.0,28.64999999999998,-24.64999999999998,-616.2499999999995
Breakfast,Nature Jaggery,PKT,3.0,,,
Breakfast,Peanut Roasted,Kg,2.0,,,
Breakfast,Red Pumpkin,Kg,8.0,,,
Breakfast,Refind Oil,LTR,40.0,35.69899999999958,4.301000000000421,10.752500000001053
Breakfast,Sabudana,Kg,2.0,,,
Breakfast,Sambhar Masala,PKT,4.0,,,
Breakfast,Vermicelli Noodle,PKT,6.0,,,
Butchery kitchen,Bombil,Kg,18.0,1.0,17.0,94.44444444444444
Butchery kitchen,Chicken Breast Bonless,Kg,166.0,47.07999999999999,118.92000000000002,71.63855421686748
Butchery kitchen,Chicken Broiler,Kg,160.8,,,
Butchery kitchen,Chicken Carcass (haddi),Kg,73.0,,,
Butchery kitchen,Chicken Leg Bonless,Kg,283.0,179.94,103.06,36.416961130742045
Butchery kitchen,Chicken Supreme,Kg,68.5,,,
Butchery kitchen,Chicken Tandoori,Kg,24.099999999999998,,,
Butchery kitchen,Crab Whole Big,Kg,1.0,,,
Butchery kitchen,Medium Prawns,Kg,26.900000000000002,9.45,17.450000000000003,64.86988847583643
Butchery kitchen,Mutton Big Raan,Kg,138.60000000000002,39.45999999999998,99.14000000000004,71.52958152958155
Butchery kitchen,Pomfret,Kg,75.3,0.4,74.89999999999999,99.468791500664
Butchery kitchen,Prawns Frozen 70/80,Kg,18.0,0.19,17.81,98.94444444444443
Butchery kitchen,Rawas Fish,Kg,21.5,3.64,17.86,83.06976744186046
Butchery kitchen,Small Crab Whole,Kg,18.3,,,
Butchery kitchen,Squid,Kg,6.5,1.6500000000000004,4.85,74.6153846153846
Butchery kitchen,Surmay Fish,Kg,14.0,2.0,12.0,85.71428571428571
Butchery kitchen,Tiger Prawns,Kg,37.0,,,
Cafe,Almond Milk,PKT,245.0,,,
Cafe,Amul Milk,LTR,610.0,,,
Cafe,Baba Budan Peak,Kg,2.0,,,
Cafe,Banana Leaf,PCS,320.0,11.0,309.0,96.5625
Cafe,Bisleri 250 Ml,BTL,14256.0,,,
Cafe,Black Coffee Cup 450 Ml,PCS,750.0,,,
Cafe,Black Cup 250m,PCS,200.0,,,
Cafe,Caramel Syrup,BTL,4.0,,,
Cafe,Cling Foil,ROLL,5.0,,,
Cafe,Coffee Cup 350 Ml,PCS,2450.0,,,
Cafe,Coffee Cup Lid 250 Ml,PCS,1450.0,,,
Cafe,Coffee Cup Lid 350 Ml,PCS,2275.0,,,
Cafe,Coffee Cup Lid 450 Ml,PCS,200.0,,,
Cafe,Coffee Cups 250 Ml,PCS,1625.0,,,
Cafe,Demerara Sugar 5 Gm,PKT,5.0,,,
Cafe,Dvg Chocolate Sauce 2 Ltr,BTL,1.0,,,
Cafe,Dvg Smoothies Pumps,PCS,1.0,,,
Cafe,Ech House Blend,Kg,61.0,,,
Cafe,Edc Roll,PCS,20.0,,,
Cafe,Frappe Powder,PKT,114.0,,,
Cafe,Ginger Ale,CAN,37.0,,,
Cafe,Ginger Ale Britvic,CAN,5.0,,,
Cafe,Hand Gloves Plastic,PKT,3.0,,,
Cafe,Havmor Butterscotch Ice Cream,LTR,5.0,,,
Cafe,Havmor Chocolate Ice Cream,LTR,5.0,,,
Cafe,Havmor Vanilla Ice Cream,LTR,5.0,,,
Cafe,Hazelnut Syrup,BTL,14.0,,,
Cafe,Hazelut,Kg,1.0,,,
Cafe,Honey 15 Gm,PCS,100.0,,,
Cafe,Hot Drink Maker 2 Ltr,PCS,1.0,,,
Cafe,Ice,Kg,1835.0,,,
Cafe,Irish Syrup,BTL,3.0,,,
Cafe,Jaggery Powder Sachet,PKT,33.0,,,
Cafe,Kitchen Roll,NOS,3.0,,,
Cafe,Kodai Shroom,Kg,4.0,,,
Cafe,Kot Roll,NOS,28.0,,,
Cafe,Lunch Box Big,NOS,1900.0,,,
Cafe,Macron Box,NOS,90.0,,,
Cafe,Madagascar Chocolate,PKT,6.0,,,
Cafe,Mazes Of Coorg,Kg,2.0,,,
Cafe,Milk Maid,TIN,60.0,,,
Cafe,Nutella Sauce,Kg,4.5,,,
Cafe,Oat Milk,LTR,16.4,,,
Cafe,Paper Bag Big,NOS,200.0,,,
Cafe,Paper Bag Small,NOS,1250.0,,,
Cafe,Paper Straw,PKT,73.0,,,
Cafe,Scrub Pad,NOS,4.0,,,
Cafe,Spicy Banana Chips (red),Kg,129.0,,,
Cafe,Spicy Banana Chips Standup Pouches,Piece,100.0,,,
Cafe,Standup Pouches,Piece,54.0,,,
Cafe,Sugar 5 Gm,PKT,10.0,,,
Cafe,Sugar Free,PKT,1.0,,,
Cafe,Swa Caramel Syrup,BTL,1.0,,,
Cafe,Swa Coconut Syrup,BTL,5.0,,,
Cafe,Swa Hibiscus Cascara Syrup,BTL,8.0,,,
Cafe,Tamma Kaapi,PKT,147.0,,,
Cafe,Tiramisu Syrup,BTL,1.0,,,
Cafe,Tissue Paper Ettarra,PKT,151.0,,,
Cafe,Tonic Water,CAN,36.0,,,
Cafe,Tonic Water Britvit,BTL,15.0,,,
Cafe,Vanilla Syrup,BTL,5.0,,,
Cafe,Waves Of Malnad,Kg,4.0,,,
Cafe,White Butter,Kg,0.5,,,
Cafe,Wild Chikmagalur,Kg,4.0,,,
Cafe,Wonder Wipe,PCS,3.0,,,
Cafe,Wooden Fork,PKT,7.0,,,
Cafe,Wooden Spoon,PKT,30.0,,,
Cafe,Wooden Stirrer,PKT,3.0,,,
Cafe,Yellow Banana,Kg,2.0,,,
Cafe,Yellow Banana Chips,Kg,131.5,,,
Cafe,Yellow Banana Chips Standup Pouches,Piece,100.0,,,
Food Testing (Trial),Aromatic Powder,PKT,1.0,5.236000000000004,-4.236000000000004,-423.6000000000004
Food Testing (Trial),Asparagus,Kg,1.0,1.6700000000000006,-0.6700000000000006,-67.00000000000006
Food Testing (Trial),Avocado Imp,Kg,0.6,,,
Food Testing (Trial),Avocado Ind,Kg,0.55,,,
Food Testing (Trial),Baby Corn,Kg,0.5,10.730000000000006,-10.230000000000006,-2046.0000000000011
Food Testing (Trial),Baby Spinach,Kg,1.0,,,
Food Testing (Trial),Baking Powder,PKT,1.0,0.037500000000000006,0.9625,96.25
Food Testing (Trial),Bamboo Shoots,TIN,1.0,,,
Food Testing (Trial),Banana Leaf,PCS,10.0,11.0,-1.0,-10.0
Food Testing (Trial),Basmati Rice,Kg,1.0,112.99999999999999,-111.99999999999999,-11199.999999999998
Food Testing (Trial),Beetroots,Kg,0.5,3.5,-3.0,-600.0
Food Testing (Trial),Bell Papper Yellow,Kg,1.5,13.200000000000003,-11.700000000000003,-780.0000000000001
Food Testing (Trial),Bell Pepper Red,Kg,1.0,13.2,-12.2,-1220.0
Food Testing (Trial),Bonomelli Polenta,Kg,1.0,,,
Food Testing (Trial),Broccoli,Kg,2.0,17.329999999999995,-15.329999999999995,-766.4999999999998
Food Testing (Trial),Butter Amul,PKT,1.0,43.673999999999715,-42.673999999999715,-4267.399999999971
Food Testing (Trial),Capsicum,Kg,1.0,73.45499999999993,-72.45499999999993,-7245.499999999993
Food Testing (Trial),Carrots,Kg,1.0,32.40999999999992,-31.40999999999992,-3140.999999999992
Food Testing (Trial),Castor Sugar,Kg,1.0,,,
Food Testing (Trial),Cayenne Pepper 40gm,JAR,1.0,,,
Food Testing (Trial),Celery Leaves,Kg,0.25,0.8099999999999999,-0.5599999999999999,-223.99999999999997
Food Testing (Trial),Check Duster,PCS,2.0,,,
Food Testing (Trial),Cherry Tomato,Kg,0.25,,,
Food Testing (Trial),Chinese Cabbage,Kg,1.0,2.8900000000000015,-1.8900000000000015,-189.00000000000014
Food Testing (Trial),Cinnamon (dalchini),Kg,0.1,0.2980000000000002,-0.1980000000000002,-198.0000000000002
Food Testing (Trial),Coriander Leaves,Kg,1.5,19.017999999999713,-17.517999999999713,-1167.8666666666475
Food Testing (Trial),Corn Flour,Kg,1.0,12.114000000000003,-11.114000000000003,-1111.4000000000003
Food Testing (Trial),Crab Stick,Kg,1.0,,,
Food Testing (Trial),Edammame With Pot,Kg,2.0,,,
Food Testing (Trial),Edible Flower,PKT,1.0,,,
Food Testing (Trial),Eggs,PCS,30.0,16664.0,-16634.0,-55446.66666666667
Food Testing (Trial),French Lettuce Green,Kg,0.75,,,
Food Testing (Trial),Fresh Basil,Kg,0.45,2.782000000000001,-2.3320000000000007,-518.2222222222224
Food Testing (Trial),Fresh Mushroom,Kg,0.6000000000000001,36.32499999999999,-35.72499999999999,-5954.166666666663
Food Testing (Trial),Fresh Red Chilly,Kg,0.5,4.814000000000004,-4.314000000000004,-862.8000000000008
Food Testing (Trial),Ginger,Kg,0.5,3.398000000000002,-2.898000000000002,-579.6000000000004
Food Testing (Trial),Green Corn,TIN,1.0,5.459999999999999,-4.459999999999999,-445.9999999999999
Food Testing (Trial),Green Peas,PKT,1.0,4.956000000000001,-3.9560000000000013,-395.60000000000014
Food Testing (Trial),Green Zucchini,Kg,1.0,4.700000000000002,-3.700000000000002,-370.00000000000017
Food Testing (Trial),Italian Lemon,Kg,0.6,,,
Food Testing (Trial),Japanese Cucumber,Kg,1.1,,,
Food Testing (Trial),Kashmiri Chilli,Kg,0.5,1.9520000000000004,-1.4520000000000004,-290.4000000000001
Food Testing (Trial),Lemon,Kg,0.5,2.887000000000002,-2.387000000000002,-477.4000000000004
Food Testing (Trial),Lemon Grass,Kg,0.25,0.042,0.208,83.2
Food Testing (Trial),Lemon Leaves,Kg,0.1,,,
Food Testing (Trial),Lotus Root,Kg,0.5,,,
Food Testing (Trial),Macro Green,PKT,3.0,,,
Food Testing (Trial),Maida,Kg,5.0,129.06700000000063,-124.06700000000063,-2481.3400000000124
Food Testing (Trial),Malai Paneer,Kg,1.75,334.8149999999996,-333.0649999999996,-19032.285714285692
Food Testing (Trial),Miso Paste Light,Kg,1.0,,,
Food Testing (Trial),Onion,Kg,3.0,27.169999999999945,-24.169999999999945,-805.6666666666649
Food Testing (Trial),Parsley Leaves,Kg,0.5,,,
Food Testing (Trial),Pok Choy,Kg,1.0,4.150000000000002,-3.150000000000002,-315.0000000000002
Food Testing (Trial),Potato Starch,Kg,3.5,0.7960000000000006,2.7039999999999993,77.25714285714284
Food Testing (Trial),Refind Oil,LTR,9.0,35.69899999999958,-26.69899999999958,-296.6555555555509
Food Testing (Trial),Salt Tata,PKT,1.0,29.94699999999923,-28.94699999999923,-2894.699999999923
Food Testing (Trial),Sesame Oil,BTL,2.0,0.11000000000000001,1.89,94.5
Food Testing (Trial),Shiitake Mushroom,Kg,0.5,1.5250000000000004,-1.0250000000000004,-205.00000000000006
Food Testing (Trial),Silken Tofu,Kg,0.5,,,
Food Testing (Trial),Singapore Laksa Paste 190g,BTL,1.0,,,
Food Testing (Trial),Spring Onion,Kg,0.5,,,
Food Testing (Trial),Star Fool,Kg,0.05,0.2720000000000001,-0.2220000000000001,-444.0000000000001
Food Testing (Trial),Sweet Corn Cream,TIN,1.0,2.853333333333333,-1.853333333333333,-185.33333333333331
Food Testing (Trial),Sweet Potato,Kg,1.0,,,
Food Testing (Trial),Tej Patta,Kg,0.05,0.08000000000000004,-0.03000000000000004,-60.00000000000008
Food Testing (Trial),Teriyaki Sauce,BTL,1.0,,,
Food Testing (Trial),Tobiko Orange,Kg,0.5,,,
Food Testing (Trial),Tofu,Kg,0.5,0.94,-0.43999999999999995,-87.99999999999999
Food Testing (Trial),Togarashi Powder,PKT,1.0,,,
Food Testing (Trial),Tomato Ketchup,BTL,1.0,8.070000000000002,-7.070000000000002,-707.0000000000002
Food Testing (Trial),Tomatos,Kg,1.0,,,
Food Testing (Trial),Veg Mayonnaise,BTL,1.0,0.7,0.30000000000000004,30.000000000000004
Food Testing (Trial),Water Chestnuts,TIN,2.0,5.279999999999999,-3.2799999999999994,-163.99999999999997
Food Testing (Trial),Water Melon,Kg,1.5,,,
Food Testing (Trial),Wheat Starch,Kg,0.5,,,
Food Testing (Trial),White Pepper Powder,Kg,2.0,0.8030000000000006,1.1969999999999994,59.84999999999997
Food Testing (Trial),White Yambin,Kg,0.7,,,
Food Testing (Trial),Yellow Zucchini,Kg,0.5,,,
Food Testing (Trial),Youki Sauce 1kg,BTL,1.0,,,
Front Office,A4 Size Paper,RIM,11.0,,,
Front Office,Box File,PCS,6.0,,,
Front Office,Cash Voucher Book,NOS,1.0,,,
Front Office,Cello Tape,NOS,10.0,,,
Front Office,Dairy Cream Sachet,PKT,1.0,,,
Front Office,Envelope,PKT,3.0,,,
Front Office,Marker,NOS,10.0,,,
Front Office,Nescafe Sachet,PKT,4.0,,,
Front Office,Pen,NOS,45.0,,,
Front Office,Rubber Band,PKT,2.0,,,
Front Office,Spring File,PCS,4.0,,,
Front Office,Sugar 5 Gm,PKT,2.0,,,
Front Office,Wooden Stirrer,PKT,1.0,,,
Main Bakery,Amul Cream,PKT,18.0,90.7340000000005,-72.7340000000005,-404.0777777777806
Main Bakery,Amul Milk,LTR,22.0,,,
Main Bakery,Apple,Kg,1.5,0.2,1.3,86.66666666666667
Main Bakery,Atta,Kg,5.0,72.09999999999977,-67.09999999999977,-1341.9999999999955
Main Bakery,Beetroots,Kg,1.0,3.5,-2.5,-250.0
Main Bakery,Bell Papper Yellow,Kg,5.0,13.200000000000003,-8.200000000000003,-164.00000000000006
Main Bakery,Bell Pepper Red,Kg,5.0,13.2,-8.2,-164.0
Main Bakery,Biscoff Biscut 250 Gm,PKT,5.0,,,
Main Bakery,Biscoff Spread,JAR,4.0,,,
Main Bakery,Black Till,Kg,0.5,0.008,0.492,98.4
Main Bakery,Blueberry Filling,Kg,5.0,,,
Main Bakery,Bread Crumbs Penko,Kg,2.0,5.100000000000001,-3.1000000000000014,-155.00000000000006
Main Bakery,Bread Improver,Kg,2.0,,,
Main Bakery,Broccoli,Kg,1.0,17.329999999999995,-16.329999999999995,-1632.9999999999995
Main Bakery,Butter Amul,PKT,80.0,43.673999999999715,36.326000000000285,45.407500000000354
Main Bakery,Butter Croissant Small,PCS,360.0,,,
Main Bakery,Capsicum,Kg,5.0,73.45499999999993,-68.45499999999993,-1369.0999999999985
Main Bakery,Carrots,Kg,1.0,32.40999999999992,-31.40999999999992,-3140.999999999992
Main Bakery,Castor Sugar,Kg,24.0,,,
Main Bakery,Check Duster,PCS,7.0,,,
Main Bakery,Cheese Amul,Kg,5.0,13.455000000000004,-8.455000000000004,-169.10000000000008
Main Bakery,Cheese Amul Slice,PKT,1.0,,,
Main Bakery,Cheese Mozzarella,Kg,5.0,,,
Main Bakery,China Grass,PKT,11.0,,,
Main Bakery,Cinnamon (dalchini),Kg,0.7,0.2980000000000002,0.40199999999999975,57.428571428571395
Main Bakery,Cling Foil,ROLL,9.0,,,
Main Bakery,Cocoa Powder,Kg,5.0,,,
Main Bakery,Coconut Milk Powder,PKT,2.0,32.152000000000044,-30.152000000000044,-1507.6000000000022
Main Bakery,Corn Flour,Kg,1.0,12.114000000000003,-11.114000000000003,-1111.4000000000003
Main Bakery,Cream Cheese,Kg,11.0,,,
Main Bakery,Dalda,Kg,1.0,,,
Main Bakery,Dark Chocolate 2.5kg,Kg,10.0,,,
Main Bakery,Dark Compound,Kg,5.0,,,
Main Bakery,Demerara Sugar,Kg,3.0,,,
Main Bakery,Eggs,PCS,150.0,16664.0,-16514.0,-11009.333333333334
Main Bakery,Everyday Milk Powder,PKT,2.0,,,
Main Bakery,F,PKT,4.0,,,
Main Bakery,French Lettuce Green,Kg,1.0,,,
Main Bakery,French Lettuce Red,Kg,0.1,,,
Main Bakery,Fresh Cream,PKT,5.0,0.8,4.2,84.00000000000001
Main Bakery,Fresh Mushroom,Kg,4.9,36.32499999999999,-31.42499999999999,-641.3265306122446
Main Bakery,Ghee Nandani,Kg,2.0,42.68600000000008,-40.68600000000008,-2034.3000000000038
Main Bakery,Ginger,Kg,0.5,3.398000000000002,-2.898000000000002,-579.6000000000004
Main Bakery,Glucose Liquid,BTL,5.0,,,
Main Bakery,Green Chilly,Kg,0.5,18.64699999999974,-18.14699999999974,-3629.399999999948
Main Bakery,Green Zucchini,Kg,0.5,4.700000000000002,-4.200000000000002,-840.0000000000003
Main Bakery,Hrt Roll Big,NOS,10.0,,,
Main Bakery,Iceberg Lettuce,Kg,1.5,0.8,0.7,46.666666666666664
Main Bakery,Icing Sugar,Kg,12.0,,,
Main Bakery,Kesar Pista Ice Cream,Kg,0.5,,,
Main Bakery,Kirana Bag,PKT,5.0,,,
Main Bakery,Lemon,Kg,1.5,2.887000000000002,-1.3870000000000018,-92.46666666666678
Main Bakery,Macarons,PCS,444.0,,,
Main Bakery,Madagascar Chocolate,PKT,7.0,,,
Main Bakery,Maida,Kg,410.0,129.06700000000063,280.93299999999937,68.52024390243886
Main Bakery,Malai Paneer,Kg,5.4,334.8149999999996,-329.4149999999996,-6100.27777777777
Main Bakery,Mango Pulp,TIN,1.0,0.7333333333333334,0.2666666666666666,26.66666666666666
Main Bakery,Milk 3 Fat,PKT,43.0,28.64999999999998,14.35000000000002,33.372093023255864
Main Bakery,Milk Maid,TIN,9.0,,,
Main Bakery,Modak Box,BOX,30.0,,,
Main Bakery,Ness Coffee,PKT,2.0,,,
Main Bakery,Nutella Sauce,Kg,9.5,,,
Main Bakery,Pan Pasand Ice Cream,Kg,0.5,,,
Main Bakery,Parsley Leaves,Kg,0.30000000000000004,,,
Main Bakery,Pav Bhaji Masala,PKT,5.0,,,
Main Bakery,Pencil Battery,NOS,2.0,,,
Main Bakery,Pillsbury Chocolate Flavour Mix,Kg,10.0,,,
Main Bakery,Piping Bag,PCS,10.0,,,
Main Bakery,Pista,Kg,0.5,0.2870000000000001,0.2129999999999999,42.59999999999998
Main Bakery,Potato,Kg,45.0,22.45499999999997,22.54500000000003,50.100000000000065
Main Bakery,Ragi Atta,Kg,0.5,,,
Main Bakery,Red Cabbage,Kg,1.0,,,
Main Bakery,Refind Oil,LTR,36.0,35.69899999999958,0.30100000000042115,0.836111111112281
Main Bakery,Rice Atta,Kg,1.0,,,
Main Bakery,Rich Cooking Cream,PKT,6.0,,,
Main Bakery,Rich Whip Topping Cream,PKT,12.0,,,
Main Bakery,Salt Tata,PKT,5.0,29.94699999999923,-24.94699999999923,-498.93999999998454
Main Bakery,Skull Cap,PKT,2.0,,,
Main Bakery,Spaghetti Pasta,PKT,3.0,,,
Main Bakery,Standup Pouches,Piece,20.0,,,
Main Bakery,Sugar,Kg,21.0,30.33599999999956,-9.335999999999562,-44.45714285714077
Main Bakery,Veg Mayonnaise,BTL,1.0,0.7,0.30000000000000004,30.000000000000004
Main Bakery,Walnuts,Kg,1.0,,,
Main Bakery,White Compound,Kg,5.0,,,
Main Bakery,Yeast,Kg,10.0,,,
Main Bakery,Yellow Zucchini,Kg,0.5,,,
ROOM SERVICE,Air Freshener Btl,BTL,2.0,,,
ROOM SERVICE,Apple,Kg,41.3,0.2,41.099999999999994,99.51573849878935
ROOM SERVICE,Aquafina Water,BTL,576.0,,,
ROOM SERVICE,Aquafina Water 500 Ml,BTL,1680.0,,,
ROOM SERVICE,Assam Tea,PKT,2.0,,,
ROOM SERVICE,Bisleri 1 Ltr,BTL,240.0,,,
ROOM SERVICE,Butter Amul Blister 10gm,PKT,3.0,,,
ROOM SERVICE,Ceiling Broom,NOS,7.0,,,
ROOM SERVICE,Coconut Milk Powder,PKT,3.0,32.152000000000044,-29.152000000000044,-971.7333333333348
ROOM SERVICE,Coconut Oil,BTL,2.0,0.42999999999999994,1.57,78.5
ROOM SERVICE,Dustpan (supri),NOS,2.0,,,
ROOM SERVICE,Elaichi Bananas,Kg,56.85,,,
ROOM SERVICE,Face Tissue,NOS,200.0,,,
ROOM SERVICE,Garbage Bags Small,NOS,8.0,,,
ROOM SERVICE,Green Tea,PKT,1.0,,,
ROOM SERVICE,Honey 15 Gm,PCS,200.0,,,
ROOM SERVICE,Idli Wada,PCS,160.0,,,
ROOM SERVICE,M Fold Tissue,PKT,210.0,,,
ROOM SERVICE,Mix Fruit Jam 15 Gm,PCS,100.0,,,
ROOM SERVICE,Mixed Pickle 12 Gm,PCS,100.0,,,
ROOM SERVICE,Mop Refill,NOS,6.0,,,
ROOM SERVICE,Orange,Kg,1.0,,,
ROOM SERVICE,Orange Imp,Kg,22.0,,,
ROOM SERVICE,Oreo Biscuit,PKT,360.0,,,
ROOM SERVICE,Peanut Roasted,Kg,3.0,,,
ROOM SERVICE,Pencil,NOS,100.0,,,
ROOM SERVICE,Salt Sachet,PKT,1.0,,,
ROOM SERVICE,Silver Foil,PCS,14.0,,,
ROOM SERVICE,Sugar 5 Gm,PKT,5.0,,,
ROOM SERVICE,Sugar Free,PKT,1.0,,,
ROOM SERVICE,Tea Darjeeling,PKT,2.0,,,
ROOM SERVICE,Tea Powder,Kg,2.0,,,
ROOM SERVICE,Tissue Paper Melting Pot,PKT,41.0,,,
ROOM SERVICE,Toilet Roll,PKT,90.0,,,
ROOM SERVICE,Tomato Ketchup Sachet,PKT,3.0,,,
Restaurant,After Mint M Pot,PKT,60.0,,,
Restaurant,Apple,Kg,1.0,0.2,0.8,80.0
Restaurant,Bisleri 250 Ml,BTL,1200.0,,,
Restaurant,Chat Masala,PKT,30.0,148.6800000000012,-118.6800000000012,-395.600000000004
Restaurant,Chilli Pickle,Kg,7.5,,,
Restaurant,Chilli Sauce,BTL,3.0,,,
Restaurant,Coconut Big,PCS,4.0,1200.5,-1196.5,-29912.5
Restaurant,Dolly Paper Small,PKT,50.0,,,
Restaurant,Elaichi Bananas,Kg,1.5,,,
Restaurant,Garbage Bags Medium,NOS,12.0,,,
Restaurant,Garbage Bags Small,NOS,5.0,,,
Restaurant,Hand Wash Kimberly Clerk 1ltr,BTL,6.0,,,
Restaurant,Lemon Pickle,Kg,17.5,,,
Restaurant,M Fold Tissue,PKT,45.0,,,
Restaurant,Mango Pickle,Kg,15.0,,,
Restaurant,Melting Pot Coasters,PKT,10000.0,,,
Restaurant,Mop Refill,NOS,8.0,,,
Restaurant,Orange,Kg,1.0,,,
Restaurant,Pears Fruit,Kg,1.0,,,
Restaurant,Refind Oil,LTR,4.0,35.69899999999958,-31.69899999999958,-792.4749999999894
Restaurant,Register Book,NOS,4.0,,,
Restaurant,Rubber Band,PKT,9.0,,,
Restaurant,Sanitizer,LTR,5.0,,,
Restaurant,Soya Sauce Sing Cheung,BTL,12.0,,,
