Calculated_Service_Charge_Amount,Total_Sales,Service_Charge_Rate,Invoice_No_,Service_Feedback,Food_Feedback,Items_year,Items_month,Items_day,Items_hour,Staff_year,Staff_month,Staff_day,Staff_hour,Settled_By_year,Settled_By_month,Settled_By_day,Settled_By_hour,Area_year,Area_month,Area_day,Area_hour,Payment_Type_year,Payment_Type_month,Payment_Type_day,Payment_Type_hour,Record_Type_year,Record_Type_month,Record_Type_day,Record_Type_hour,modify_comment_year,modify_comment_month,modify_comment_day,modify_comment_hour,TABLE_year,TABLE_month,TABLE_day,TABLE_hour,Timestamp_year,Timestamp_month,Timestamp_day,Timestamp_hour
-0.06752763917461296,-0.06752763917461298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,9.0,21.0
-0.08210843445406378,-0.0821084344540638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,13.0,0.0
-0.046574118685611975,-0.04657411868561199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,19.0,15.0
-0.06003331432818196,-0.06003331432818197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,1.0,0.0
-0.06299025882541325,-0.06299025882541326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,19.0,21.0
-0.05840189667453711,-0.05840189667453712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,10.0,9.0,22.0
-0.04453484661855592,-0.04453484661855593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,6.0,14.0
-0.02822067008210746,-0.02822067008210747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,15.0
-0.030565832959221925,-0.030565832959221936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,28.0,0.0
-0.075531782037808,-0.07553178203780801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,6.0,22.0
-0.004972968517668403,-0.004972968517668413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,22.0,20.0
-0.07048458367184425,-0.07048458367184426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,7.0,22.0
-0.05202917146498693,-0.052029171464986944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,20.0,21.0
0.011545135225485663,0.011545135225485654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,30.0,21.0
-0.056668515417539464,-0.05666851541753948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,17.0,23.0
-0.023479362526202127,-0.023479362526202138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,17.0,23.0
-0.02322445351782012,-0.02322445351782013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,23.0,21.0
-0.03872292122744615,-0.038722921227446166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,23.0
-0.04448386481687952,-0.044483864816879534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,1.0,16.0
0.02954171121725537,0.029541711217255365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,20.0,23.0
0.0622720278935051,0.06227202789350509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,11.0,14.0,16.0
0.0014507384935581783,0.0014507384935581692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,14.0,14.0
-0.021083217847411257,-0.021083217847411267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,24.0,22.0
-0.07109636529196108,-0.07109636529196109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,20.0
-0.055597897582335035,-0.05559789758233505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,18.0,21.0
0.0018076111052929885,0.0018076111052929792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,23.0,14.0
-0.02715005224690303,-0.02715005224690304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,13.0,22.0
-0.059727423518123546,-0.05972742351812356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,10.0,14.0
-0.0542723707387486,-0.05427237073874861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,7.0,21.0
-0.0687002206131702,-0.06870022061317022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,9.0,23.0
-0.04101710230288422,-0.04101710230288423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,3.0,22.0
-0.02781281566869625,-0.02781281566869626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,13.0,16.0
-0.01445558362947907,-0.014455583629479081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,14.0,15.0
-0.034440449886628435,-0.03444044988662845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,2.0,20.0
-0.06701782115784896,-0.06701782115784898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,23.0,15.0
-0.03168743259610276,-0.031687432596102766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,28.0,21.0
-0.017514491730063156,-0.017514491730063166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,24.0,22.0
-0.049021245166079246,-0.04902124516607926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,2.0,22.0
-0.05564887938401143,-0.055648879384011446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,5.0,15.0
-0.06905709322490501,-0.06905709322490503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,29.0,14.0
-0.07170814691207789,-0.0717081469120779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,9.0,23.0
-0.05157033524989932,-0.05157033524989933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,26.0,14.0
-0.047134918504052395,-0.04713491850405241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,22.0,20.0
-0.07043360187016785,-0.07043360187016787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,18.0,21.0
-0.046574118685611975,-0.04657411868561199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,16.0,23.0
-0.04132299311294263,-0.041322993112942644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,23.0
-0.047950627330874816,-0.04795062733087483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,12.0,20.0
-0.08710465101835112,-0.08710465101835113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,21.0,23.0
-0.03290079947600111,-0.03290079947600112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,16.0,22.0
-0.06610014872767372,-0.06610014872767374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,1.0,21.0
-0.08231236166076938,-0.0823123616607694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,17.0,23.0
-0.07288072835063512,-0.07288072835063514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,8.0,21.0
-0.08088487121383015,-0.08088487121383016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,19.0,23.0
-0.05931956910471234,-0.05931956910471235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,6.0,23.0
-0.07899854455180329,-0.07899854455180332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,14.0,20.0
0.03285552832622147,0.03285552832622146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,22.0,23.0
-0.052793898490132954,-0.05279389849013297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,13.0,21.0
-0.07400232798751595,-0.07400232798751596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,2.0,20.0
-0.029240306115635488,-0.0292403061156355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,13.0,21.0
-0.0474408093141108,-0.047440809314110814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,0.0
-0.05508807956557102,-0.05508807956557103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,20.0,22.0
-0.03361454469947073,-0.03361454469947074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,1.0,0.0
0.08873158296355745,0.08873158296355745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,10.0,22.0
-0.06155257201813872,-0.06155257201813873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,17.0,22.0
-0.054170407135395796,-0.0541704071353958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,5.0,23.0
-0.045401537247054743,-0.04540153724705476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,7.0,22.0
-0.07084145628357906,-0.07084145628357907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,27.0,14.0
-0.059727423518123546,-0.05972742351812356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,18.0,23.0
-0.0021179876237899225,-0.002117987623789932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,2.0,23.0
-0.057841096856096695,-0.05784109685609671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,12.0,9.0,22.0
-0.04942909957949046,-0.049429099579490474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,27.0,23.0
-0.07191207411878349,-0.0719120741187835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,25.0,15.0
-0.06752763917461296,-0.06752763917461298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,8.0,23.0
-0.02720103404857943,-0.02720103404857944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,30.0,0.0
-0.039742557260974185,-0.0397425572609742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,14.0,23.0
-0.07155520150704868,-0.0715552015070487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,16.0,22.0
-0.03438946808495203,-0.034389468084952045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,15.0,15.0
-0.019910636408854026,-0.019910636408854036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,20.0,21.0
-0.054884152358865415,-0.05488415235886543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,8.0,15.0
-0.01945180019376641,-0.01945180019376642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,9.0,14.0,23.0
-0.03765230339224172,-0.03765230339224174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,7.0,20.0,22.0
0.02740047554684651,0.027400475546846503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,8.0,31.0,0.0
