Reason,Total_Sales,Invoice_No_,Percentage,Total_Discount,Items_year,Items_month,Items_day,Items_hour,Staff_year,Staff_month,Staff_day,Staff_hour,Settled_By_year,Settled_By_month,Settled_By_day,Settled_By_hour,Area_year,Area_month,Area_day,Area_hour,Record_Type_year,Record_Type_month,Record_Type_day,Record_Type_hour,Table_No__year,Table_No__month,Table_No__day,Table_No__hour,Timestamp_year,Timestamp_month,Timestamp_day,Timestamp_hour
,-0.675058613417607,-0.3380629210588726,-0.195381339337314,-0.37291460417677913,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,8,14
,-0.3767389205095914,-1.222764389247005,-0.195381339337314,-0.2546024680010538,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,5,22
,0.528408672316505,1.32413891210006,-0.195381339337314,0.10437465555944611,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,29,22
,0.6959078441542023,0.7023725134395304,-0.195381339337314,0.1708040107072919,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,11,22
,-0.6872848303400666,-0.8972628576598315,0.518234255385569,-0.3649139884107977,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,2,15
,-0.7141825075694779,-0.7904515766360164,0.518234255385569,-0.38091521994276056,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,28,0
,-0.7141825075694779,-0.9954980504262599,-0.5514218081022791,-0.39218073345566773,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,5,15
,-0.7141825075694779,-0.8551620607599335,-0.5514218081022791,-0.39218073345566773,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,11,23
,-0.21739055995353387,-1.0865215326126132,0.518234255385569,-0.08537732240544668,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,16,22
,0.2720656575089343,0.4092262239143154,-0.195381339337314,0.002710265321015476,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,18,22
,0.023954962095819703,-0.9686003190735474,0.16198859613571504,-0.01862471005493492,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,28,22
,0.13879989305412405,1.089271040505722,-0.195381339337314,-0.05014228731486182,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,11,15
,-0.35717697343365595,1.0686104642492906,-0.195381339337314,-0.24684429513707182,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,9,20
,0.21134211346071802,-1.2254931446016282,-0.908996934060197,-0.21241740305315174,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,5,15
,0.8067588775845032,-1.0615729122274886,-0.908996934060197,-0.09434770977942586,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,19,21
,0.07522356505733385,1.25825896139559,-0.908996934060197,-0.23940937947575575,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,25,15
,0.12494351387533645,0.0022518538819688927,-0.908996934060197,-0.2295500347944453,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,18,15
,-0.33150191789649064,-1.3714815560739593,-0.5519125415070024,-0.27832954667673204,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,12,23
,-0.07271365970442796,1.1518375025652925,-0.195381339337314,-0.13402753140666707,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,15,21
,0.12494351387533645,1.8895760037972997,-0.195381339337314,-0.055637659760182395,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,17,22
,-0.11998836513793863,0.9350963629695217,-0.195381339337314,-0.1527764491612902,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,30,23
,-0.4227910042508561,0.4659453530711223,-0.195381339337314,-0.27286649995167805,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,23,22
,-0.3355773235373105,1.5356174520833434,-0.195381339337314,-0.23827797926642505,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,16,22
,-0.31275505194871916,0.7177704900834746,-0.5515271556275845,-0.27270487135034516,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,13,14
,0.2655450084836225,0.9027411209075632,-0.5517604529213892,-0.1006512252314113,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,28,15
,0.015722642701363535,1.0988216842469025,-0.908996934060197,-0.2512082673730617,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,12,15
,-0.48758995393989224,1.7699005903874048,-0.908996934060197,-0.3510139286961633,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,8,15
,-0.6624248559310653,-0.4384421358896477,-0.195381339337314,-0.36790411753545743,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,31,15
,-0.3270189716915888,-0.4413658023410295,0.518234255385569,-0.15059446304329527,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,9,15
,-0.34576583763936025,-0.21292999693973155,0.518234255385569,-0.1617468365352694,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,30,22
,-0.38529727235531314,-0.9430669653981463,-0.195381339337314,-0.2579966686290459,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,18,22
,-0.35554681117732795,0.8031415504638232,0.518234255385569,-0.16756546618325588,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,20,22
,0.4322290991931558,0.6111541201564183,0.518234255385569,0.3010766633816561,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,4,21
,-0.47291849363294064,-0.6384209211641628,0.518234255385569,-0.23738902195909378,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,23,14
,-0.20720204585148416,-0.5752697258143159,0.518234255385569,-0.07931624985546076,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,27,22
,0.07603864618549783,2.0119801725618176,1.9454654448313349,0.4176108849427189,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,29,23
,0.775785794714272,0.5862054997712937,0.16159777145044163,0.35404235603846645,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,3,1
,-0.6347120975734901,0.2649920123128133,-0.5516935703135313,-0.368534469080656,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,8,15
,0.04710326613567665,-0.5335587511079356,0.518234255385569,0.07196812099218802,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,1,0
,-0.5083745227080737,1.5574474949203274,-0.195381339337314,-0.3068085062315993,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,18,15
,-0.532419415988911,0.12504584484000447,-0.195381339337314,-0.3163445937102438,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,28,0
,0.883376503631917,1.865601938895969,-0.195381339337314,0.24515316732045261,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,16,15
,-0.4704732502484487,2.0285476157863145,-0.195381339337314,-0.2917770463076342,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,31,15
,-0.34902616215201615,0.6822966704733755,-0.195381339337314,-0.24361172311041265,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,10,16
,-0.0788267681656578,1.8763220492177022,-0.195381339337314,-0.13645196042666144,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,17,0
,-0.3359848641013925,0.6563734946044568,-0.195381339337314,-0.238439607867758,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,8,23
,-0.672613370033115,-0.6308193883905701,-0.5518231799835127,-0.3798161454536964,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,7,23
,-0.3653277847152957,0.26401745682901934,-0.908996934060197,-0.3267696384962196,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,8,14
,-0.08657003888321557,-0.11372024868950915,0.518234255385569,-0.007553150863627363,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,8,15
,-0.4464283569676114,-0.08058536224051543,0.518234255385569,-0.22163023332913037,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,11,0
,-0.49390683268316304,0.901961476520528,0.5183469018882877,-0.24986674998199815,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,28,0
,-0.0926831473444454,0.3143045197927863,0.518234255385569,-0.01118979439361892,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,12,14
,0.6400747868749699,-0.514847285819092,-0.908996934060197,-0.12740075875201579,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,2,21
,-0.2340997230808954,1.461941057508522,-0.5516838227449784,-0.24931721273746607,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,11,1
,-0.3954857864573628,0.6702121824743307,-0.195381339337314,-0.2620373836623699,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,9,22
,-0.6705756672127051,-1.4026673315553653,-0.5521891366987555,-0.3792181196287645,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,2,14
,-0.5890675543963074,-1.3738204892350647,-0.5521891366987555,-0.3549738294288208,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,12,15
,-0.38815005630388705,-1.371871378267477,-0.5521092245380922,-0.29520357265589287,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,12,23
,-0.530789253732583,-0.6824708290316486,-0.908996934060197,-0.3595802445668101,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,19,22
,0.14165267700269799,-0.9461855429462869,-0.908996934060197,-0.22623664846711966,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,30,15
,-0.639602584342474,-1.1514269278332891,-0.908996934060197,-0.38115766284476,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,12,15
,-0.12528639247100448,1.777891945354515,0.16170485162414924,-0.0926829351856964,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,9,14
,-0.6546815852135075,-0.9165590562389513,-0.5518905527679091,-0.3744824016097088,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,26,22
,-0.5715433101407819,-1.197231035571604,-0.5520280496570573,-0.3497532256057662,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,3,22
,-0.7141825075694779,-1.1527913055106007,-0.5514218081022791,-0.39218073345566773,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,17,15
,-0.6762812351098529,-1.2034681906678852,-0.5514218081022791,-0.3808990570826273,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,1,23
,-0.7141825075694779,-1.1177073080940192,-0.5514218081022791,-0.39218073345566773,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,30,23
,0.530038834572833,1.2570894948150373,-0.908996934060197,-0.14922061993196514,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,25,14
,-0.29278556430870173,0.6021882097055141,-0.195381339337314,-0.22130697612646444,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,3,22
,-0.24265807492661717,0.7121180682774698,-0.195381339337314,-0.2014266581625106,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,12,22
,0.955511183474429,1.466618923830733,-0.195381339337314,0.2737614297563862,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,11,15
,2.8444616979944453,-0.7183344708352654,2.861238431826989,4.077690562127555,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,13,23
,-0.38529727235531314,-1.250246853889994,-0.908996934060197,-0.3307295392288771,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,19,22
,1.9988150275243193,-0.6723354520001916,2.6696531224390014,2.877598197230341,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,26,0
,-0.19171550441636862,-0.769791000379585,-0.195381339337314,-0.18122308299589082,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1,1
,0.012054777624625639,-0.6678524967747396,-0.195381339337314,-0.10040878232941179,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,27,23
,0.5622345391353101,-0.6898774507084825,-0.195381339337314,0.11778982947008164,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,21,0
,0.5622345391353101,-0.9799051626855569,-0.195381339337314,0.11778982947008164,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,10,15
,4.790467891485941,-0.6853944954830303,2.7535301623851876,6.336450265755645,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,21,23
,0.03650721146954495,-0.9241605890125439,-0.908996934060197,-0.24708673803907125,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,1,14
,-0.24754856169560102,-0.30921607873857215,-0.908996934060197,-0.30341430560360716,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,20,22
,-0.6273763674200142,-1.0214212262951785,-0.908996934060197,-0.37873323382476565,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,23,14
,-0.38815005630388705,1.9457103996638303,0.518234255385569,-0.18696089834321084,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,23,20
,-0.08616249831913358,0.7045165355038772,0.518234255385569,-0.007310707961627926,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,11,23
,0.45790415473032103,-0.781680577281871,-0.908996934060197,-0.16352475114993192,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,12,15
,-0.1212109868301846,0.9799259152240427,-0.908996934060197,-0.27836187239699867,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,2,14
,-0.4505037626084313,1.3342742891315167,-0.195381339337314,-0.2838572448423192,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,30,23
,-0.37592383938142737,-0.07434820714423426,-0.195381339337314,-0.2542792107983879,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,11,22
,-0.707254317980084,1.2268782748174254,-0.195381339337314,-0.38568326368208283,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,21,22
,-0.530381713168501,1.7361809706481346,-0.195381339337314,-0.315536450703579,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,3,23
,-0.7223333188511176,-0.07161945178961124,-0.195381339337314,-0.39166352193140225,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,11,23
,-0.1713384762122692,1.2812584708131267,-0.195381339337314,-0.17314165292924294,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,26,23
,-0.49085027845254814,0.9021563876172868,-0.195381339337314,-0.2998584763742821,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,28,0
,-0.1283837007580276,1.4110692612544786,-0.908996934060197,-0.27978420408872867,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,7,15
,-0.7035864529033461,-0.48561062130527405,-0.195381339337314,-0.3842286062700862,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,16,15
,-0.3661428658434597,-1.0455902022932682,0.518234255385569,-0.17386898163524125,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,21,15
,0.05443899628915244,1.41087435015772,-0.908996934060197,-0.24353090880974618,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,7,14
,-0.6597758422645323,0.6146625198980765,0.5185493174582942,-0.348541011095769,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,4,22
,-0.06374776729462422,0.29637269889097795,0.518234255385569,0.0060236516483411166,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,11,1
,-0.5434230112191246,0.7052961798909123,0.518234255385569,-0.2793316440049964,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,11,23
,-0.09961133693383921,1.128448170954238,0.518234255385569,-0.015311323727609351,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,14,15
,-0.15381423195674368,0.2679156787641951,0.518234255385569,-0.04755622969353449,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,8,22
,0.24761322366401498,-0.8982374131436254,0.1617464650172775,0.09222018473920784,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,3,23
,0.3034462809432474,-0.831967640245638,1.9454654448313349,0.6430827838021954,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,7,23
,-0.5617623366028142,-0.6818860957413722,-0.552036328220228,-0.34684391078177296,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,22,22
,-0.63878750321431,-0.44214544672806466,-0.5521891366987555,-0.36976284645078644,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,29,23
,-0.05559695601298445,-0.47216175562891777,-0.908996934060197,-0.26535076998969553,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,6,15
,-0.707254317980084,2.028352704689556,0.518234255385569,-0.3767936906087701,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,31,15
,-0.1142827972407908,-0.8545773274696572,-0.3685642165742156,-0.18120692013575757,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,12,0
,-0.4704732502484487,0.7715659527888997,-0.5514662265449117,-0.31964181717743617,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,17,15
,-0.3742936771250994,-1.2572636533733104,0.518234255385569,-0.17871783967522997,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,2,14
,-0.4370549239937257,-0.6097689899406211,0.518234255385569,-0.2160540465831433,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,25,22
,-0.6803566407506728,-1.0249296260368368,-0.195381339337314,-0.37501577599410757,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,28,0
,-0.672613370033115,2.0371237040437014,1.9454654448313349,-0.32466846667889115,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,31,21
,0.17670116551374898,-1.2017139907970562,0.16177089731951844,0.05706596394928939,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,7,23
,-0.19986631569800836,0.7549985095644028,-0.908996934060197,-0.2939590324256291,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,16,15
,-0.22880169574782955,-0.9036949238528714,-0.908996934060197,-0.29969684777294914,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,3,15
,-0.6065917986518329,-0.4602721787266318,0.518234255385569,-0.31691029381490915,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,23,22
,0.6315164350292481,1.5909722035628389,-0.908996934060197,-0.12909785906601184,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,21,14
,-0.49370306240112205,-0.0722041850798876,0.518234255385569,-0.24975360996106508,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,11,23
,-0.7174428320821338,-0.174142688684733,0.518234255385569,-0.38285476315875605,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,3,14
,-0.6493835578804417,-1.0264889148109069,-0.5521891366987555,-0.37291460417677913,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,27,21
,-0.6762812351098529,-1.3172962711750167,-0.908996934060197,-0.38843094990474314,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,30,15
,-0.5397551461423867,0.39499771385092397,-0.5956087419822783,-0.3428678471889822,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,17,22
,-0.4928879812729581,-0.8066291976669957,0.518234255385569,-0.2492687241570662,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,10,15
,-0.7194805349025437,-0.9687952301703061,-0.5521891366987555,-0.39376469374873074,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,12,22
,-0.5381249838860588,-0.7352917362532797,-0.195381339337314,-0.3186073941289052,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,9,20
,-0.42360608537902006,0.5743159228690077,0.518234255385569,-0.20805343081716188,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,2,15
,-0.08860774170362552,1.8597546059932053,0.518234255385569,-0.008765365373624549,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,15,22
,-0.4733260341970226,0.42988680017074676,0.518234255385569,-0.2376314648610932,,,,,,,,,,,,,,,,,,,,,,,,,2024,9,14,0
,-0.30419670010299743,0.11958833413075845,0.518234255385569,-0.1370176605313268,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,27,21
,-0.46925062855620275,0.002056942785210106,0.518234255385569,-0.23520703584109884,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,18,14
,0.5194427799067013,-0.9894558064267375,-0.908996934060197,-0.15132179174929358,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,26,14
,-0.6175953938820465,-0.4879495544663795,0.518234255385569,-0.32345625216889395,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,15,23
,-0.6444930711114578,-0.627310988648912,0.518234255385569,-0.3394574837008568,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,8,22
,-0.13139950093223432,0.21567950483284026,-0.552048568951929,-0.21881789566593687,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,4,15
,-0.6872848303400666,1.0789407523775063,-0.908996934060197,-0.39061293602273806,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,10,20
,-0.6102596637285708,-1.2748056520816011,-0.908996934060197,-0.37533903319677353,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,11,0
,-0.5739885535252738,0.45931837578132356,-0.908996934060197,-0.36814656043745686,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,23,15
,-0.5124499283488936,-0.5801425032332855,-0.5519464103059928,-0.3321680337807404,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,20,22
,-0.46925062855620275,1.2917836700381014,0.518234255385569,-0.23520703584109884,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,27,21
,-0.2870799964115539,1.6186495793025863,0.518234255385569,-0.12683505864735042,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,23,22
,-0.07475136252483791,0.939384407098215,0.518234255385569,-0.0005223067056436859,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,31,14
,-0.3441356753830323,0.09483462484239255,-0.5514049437375218,-0.28203084164725684,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,25,14
,-0.5540190658852564,0.3879809143676076,0.518234255385569,-0.28563515945698176,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,17,12
,-0.3473959998956882,1.8960080699903397,-0.908996934060197,-0.3232138092668945,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,18,15
,-0.6493835578804417,-0.7682317116055147,-0.195381339337314,-0.3627320022928028,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,1,16
,-0.7141825075694779,-0.8612043047594559,-0.195381339337314,-0.38843094990474314,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,10,16
,-0.18437977426289281,0.01803965271943061,0.518234255385569,-0.06573944734349228,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,19,22
,-0.32416618774301487,-1.1601979271874345,-0.5519172831388612,-0.2761475605587372,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,16,0
,-0.4048592194312486,-1.147918528091631,-0.5521891366987555,-0.300181733576948,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,18,22
,-0.5075594415799097,-0.9763967629438988,0.518234255385569,-0.2579966686290459,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,11,1
,-0.6665002615718851,-0.6752591184515735,-0.908996934060197,-0.3864914066887476,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,25,15
,-0.016065521297031565,-1.1687740154448212,-0.5521891366987555,-0.1845364693232165,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,12,23
,0.246798142535851,-1.2079511458933374,-0.5520435602820436,-0.10630822627806476,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,1,0
,0.9738505088581184,-0.6021674571670285,1.852619590594662,1.2632517271167556,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,14,22
,3.190871177464136,-0.49594090943348973,0.8750641803623512,2.3331360907801386,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,13,22
,1.8765528582997228,-0.7386052248981791,1.9454654448313349,2.202798786665241,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,8,0
,1.2244879557685413,-0.5686427485245171,1.9454654448313349,1.5562843813334086,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,23,22
,-0.35187894610059006,-0.17453251087825059,0.518234255385569,-0.16538348006526093,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,3,14
,-0.532011875424829,-0.3862059619582929,0.518234255385569,-0.27254324274901215,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,13,21
,-0.17215355734043317,0.7197196010510625,-0.5518380959986109,-0.2309077150456422,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,13,15
,-0.4101572467643144,1.0497040878636883,-0.5514236372526882,-0.30168487956934453,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,7,21
,-0.6351196381375721,1.5439986292439711,-0.908996934060197,-0.38026870553742875,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,17,20
,-0.5144876311693035,1.6829702412329859,-0.908996934060197,-0.35634767254015093,,,,,,,,,,,,,,,,,,,,,,,,,2024,2,29,15
,-0.5515738225007645,0.3698541823690405,-0.908996934060197,-0.36370177390080055,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,15,15
,-0.48718241337581025,-0.1478296906222968,0.5184538294147144,-0.2458583606689408,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,6,0
,-0.602108852446931,-1.2911781842093393,-0.908996934060197,-0.37372274718344395,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,6,0
,-0.6453081522396218,-1.2252982335048694,-0.908996934060197,-0.3822890630540907,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,5,15
,-0.11020739159997091,-1.236603077116879,1.9454654448313349,0.23295020791981427,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,23,22
,-0.2593672380539787,0.43456466649295766,-0.5515398586555836,-0.2568167798393154,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,21,14
,-0.34861862158793416,0.27395792276371744,-0.551612477632313,-0.28338852189845365,,,,,,,,,,,,,,,,,,,,,,,,,2023,11,9,15
,-0.6713907483408691,-1.283186829242229,1.9454654448313349,-0.32345625216889395,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,7,23
,-0.6603871531106553,-1.1779348369924842,0.16174362051067104,-0.3579962842737471,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,10,15
,-0.6603871531106553,-1.3231436040777802,0.16174362051067104,-0.3579962842737471,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,28,22
,-0.6298216108045063,-0.8853732807575455,-0.908996934060197,-0.3792181196287645,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,4,23
,-0.4505037626084313,-0.6744794740645383,0.518234255385569,-0.22405466234912472,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,20,14
,-0.25773707579765076,-0.761604734315716,0.518234255385569,-0.10937916970339097,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,13,15
,-0.5739885535252738,-0.8966781243695551,0.518234255385569,-0.29751486165495417,,,,,,,,,,,,,,,,,,,,,,,,,2023,8,3,23
,-0.49329552183704006,1.906533269215314,0.518234255385569,-0.24951116705906562,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,19,21
,-0.33924518861404845,0.6039424095763433,0.518234255385569,-0.1578677501032784,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,3,23
,-0.6815792624429188,-1.032726069907188,-0.5517766421353316,-0.38248301737569024,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,25,23
,0.8059437964563392,-0.8711447706941541,-0.195381339337314,0.21444373306719058,,,,,,,,,,,,,,,,,,,,,,,,,2023,12,8,23
,-0.5984409873701931,1.328621867325512,0.518234255385569,-0.3120614357749204,,,,,,,,,,,,,,,,,,,,,,,,,2024,1,30,20
,-0.6338970164453261,0.10341071309977916,0.518234255385569,-0.33315396824887145,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,25,23
,-0.45172638430067724,1.949608621599006,0.518234255385569,-0.22478199105512303,,,,,,,,,,,,,,,,,,,,,,,,,2024,3,23,22
,-0.6762812351098529,-1.347897313366146,-0.908996934060197,-0.38843094990474314,,,,,,,,,,,,,,,,,,,,,,,,,2023,7,19,21
,-0.6269688268559322,-0.1963625537152347,-0.908996934060197,-0.37865241952409917,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,1,21
,-0.5364948216297308,-0.4875597322728619,-0.908996934060197,-0.3607116447761408,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,4,21
,-0.7251861027996915,-1.0496833353252026,-0.908996934060197,-0.3981286659847206,,,,,,,,,,,,,,,,,,,,,,,,,2023,10,21,15
,-0.6171878533179646,-0.39127365047402135,0.518234255385569,-0.3232138092668945,,,,,,,,,,,,,,,,,,,,,,,,,2023,9,13,0
