Waived_Off,Order_Total,Settled_Total,Duration__In_Minutes_,Invoice_No_,First_Print_Date_year,First_Print_Date_month,First_Print_Date_day,First_Print_Date_hour,Payment_Type_year,Payment_Type_month,Payment_Type_day,Payment_Type_hour,Order_Type_year,Order_Type_month,Order_Type_day,Order_Type_hour,Status_year,Status_month,Status_day,Status_hour,Settled_By_year,Settled_By_month,Settled_By_day,Settled_By_hour,Settlement_Counter_year,Settlement_Counter_month,Settlement_Counter_day,Settlement_Counter_hour,Last_Settlement_Date_year,Last_Settlement_Date_month,Last_Settlement_Date_day,Last_Settlement_Date_hour,Biller_year,Biller_month,Biller_day,Biller_hour,Date_year,Date_month,Date_day,Date_hour
,-0.3991019187478856,,,-0.05930071443152176,2024,6,21,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,21.0,14.0,,,,,2024,6,21,14
,-0.13880402239074324,,,-0.3602347622363076,2024,6,2,15,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,2.0,15.0,,,,,2024,6,2,15
,-0.07771178753658313,,,-1.0012557206656854,2024,4,27,15,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,27.0,15.0,,,,,2024,4,27,15
,-0.3638708139853638,,,-0.0375808781227243,2024,6,22,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,22.0,21.0,,,,,2024,6,22,21
,-0.1985844607909797,,,1.4296512220005146,2024,9,18,22,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,18.0,22.0,,,,,2024,9,18,22
,-0.31327295076259315,,,1.9192049009080152,2024,10,16,20,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,16.0,20.0,,,,,2024,10,16,20
,-0.4279614407342066,,,0.5117023506339693,2024,7,27,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,27.0,15.0,,,,,2024,7,27,15
,-0.5634512744751813,,,-0.7360450878424741,2024,8,25,22,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,,,,,2024,8,25,22
,-0.13561823100264286,,,-0.042439262560218474,2024,6,22,15,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,22.0,15.0,,,,,2024,6,22,15
,-0.008561374465463251,,,1.3524886456403131,2024,9,14,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,14.0,,,,,2024,9,14,14
,0.45525237174326766,,,-0.209910631993841,2024,6,11,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,11.0,23.0,,,,,2024,6,11,23
,-0.3370726864266371,,,-0.0993109392108855,2024,6,18,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,18.0,13.0,,,,,2024,6,18,13
,-0.3370726864266371,,,-0.559142736853716,2024,5,21,15,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,21.0,15.0,,,,,2024,5,21,15
,-0.2658608789279229,,,0.4902683016450245,2024,7,26,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,26.0,15.0,,,,,2024,7,26,15
,-0.5405885362782257,,,0.023863395645584297,2024,6,25,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,25.0,22.0,,,,,2024,6,25,22
,-0.329764106183348,,,1.1784441678500808,2024,9,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,2.0,21.0,,,,,2024,9,2,21
,-0.24112414579679056,,,-0.2747843536003808,2024,6,8,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,14.0,,,,,2024,6,8,14
,0.22287699990535803,,,-0.20619539683575722,2024,6,12,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,12.0,14.0,,,,,2024,6,12,14
,-0.3691179998010585,,,0.10474120716386957,2024,6,30,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,30.0,21.0,,,,,2024,6,30,21
,-0.48474348723976035,,,-0.5539985650963691,2024,5,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,21.0,22.0,,,,,2024,5,21,21
,-0.07771178753658313,,,0.5065581788766226,2024,7,27,13,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,27.0,13.0,,,,,2024,7,27,13
,-0.01886834660343505,,,0.19590736219684837,2024,7,6,23,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,23.0,,,,,2024,7,6,23
,0.3994073227048023,,,1.3784952917468996,2024,9,15,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,15.0,14.0,,,,,2024,9,15,14
,-0.055036448833045176,,,1.0635576652693364,2024,8,27,13,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,27.0,13.0,,,,,2024,8,27,13
,0.10087992969045548,,,0.38452699329956314,2024,7,19,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,19.0,22.0,,,,,2024,7,19,22
,-0.4197158630238292,,,-0.911804289551822,2024,5,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,1.0,22.0,,,,,2024,5,1,22
,0.532648362524765,,,0.6906052128616957,2024,8,6,22,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,6.0,22.0,,,,,2024,8,6,22
,-0.02092974103102941,,,-0.18390398588725457,2024,6,13,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,13.0,23.0,,,,,2024,6,13,22
,-0.009685771425969264,,,1.810605719364028,2024,10,11,21,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,11.0,21.0,,,,,2024,10,11,21
,-0.5396515388111374,,,1.4610878271843004,2024,9,21,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,21.0,14.0,,,,,2024,9,21,14
,-0.49317646444355545,,,1.760021363750118,2024,10,7,23,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,7.0,23.0,,,,,2024,10,7,23
,0.002682595139596893,,,1.9049155349153852,2024,10,15,22,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,15.0,22.0,,,,,2024,10,15,22
,-0.12849705025277144,,,1.4202202404453788,2024,9,18,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,18.0,14.0,,,,,2024,9,18,14
,-0.3723037911891589,,,-0.5717173789272303,2024,10,4,14,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,4.0,14.0,,,,,2024,10,4,14
,-0.3402584778147375,,,-0.5531412031368114,2024,5,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,21.0,22.0,,,,,2024,5,21,22
,-0.21938580456034093,,,-0.4699770930597053,2024,5,26,20,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,26.0,20.0,,,,,2024,5,26,20
,-0.119127075581888,,,-0.8512173777430713,2024,5,5,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,5.0,14.0,,,,,2024,5,5,14
,0.4841118937295887,,,-0.4356826146773935,2024,5,29,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,29.0,14.0,,,,,2024,5,29,14
,-0.4386432118590137,,,0.4485433529465451,2024,7,23,14,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,23.0,14.0,,,,,2024,7,23,14
,0.23205957508282382,,,-0.18361819856740197,2024,6,13,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,13.0,23.0,,,,,2024,6,13,23
,0.028543725231235224,,,-0.1004540884902959,2024,6,17,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,17.0,23.0,,,,,2024,6,17,23
,-0.4899906730554551,,,0.743761654354279,2024,8,10,14,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,10.0,14.0,,,,,2024,8,10,14
,-0.4868048816673547,,,0.9266655390599419,2024,8,18,23,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,18.0,23.0,,,,,2024,8,18,23
,1.1701814391316752,,,-0.3465169708833829,2024,6,2,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,2.0,22.0,,,,,2024,6,2,22
,0.662891010450045,,,1.8537596046617701,2024,10,13,14,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,13.0,14.0,,,,,2024,10,13,14
,-0.4135316797410461,,,-0.45911717490530657,2024,5,26,23,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,26.0,23.0,,,,,2024,5,26,23
,-0.3929177354651025,,,1.0804191171406397,2024,8,28,21,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,28.0,21.0,,,,,2024,8,28,21
,0.06471182746084535,,,0.443684968509051,2024,7,22,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,22.0,22.0,,,,,2024,7,22,22
,-0.45007458095749153,,,-0.9686759662024891,2024,7,5,11,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,5.0,12.0,,,,,2024,7,5,11
,-0.22856837973780672,,,-0.5877214688389757,2024,5,19,21,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,19.0,21.0,,,,,2024,5,19,21
,1.5884571084399124,,,-0.1921918181629799,2024,6,13,15,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,13.0,15.0,,,,,2024,6,13,15
,-0.3691179998010585,,,-0.1007398758101485,2024,6,17,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,17.0,23.0,,,,,2024,6,17,23
,-0.2658608789279229,,,-1.0652720803126672,2024,4,22,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,22.0,22.0,,,,,2024,4,22,22
,-0.5405885362782257,,,0.21619826190638286,2024,7,7,21,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,7.0,21.0,,,,,2024,7,7,21
,0.31057996282482714,,,0.0693035795021474,2024,6,28,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,28.0,23.0,,,,,2024,6,28,23
,0.031729516619335596,,,1.010401223776753,2024,8,24,20,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,24.0,20.0,,,,,2024,8,24,20
,1.5451678254604309,,,0.48998251432517187,2024,7,26,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,26.0,15.0,,,,,2024,7,26,15
,-0.29678179534183824,,,1.2976174802286142,2024,9,9,22,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,9.0,22.0,,,,,2024,9,9,22
,-0.46731533435191713,,,-1.207594165599261,2024,5,12,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,12.0,22.0,,,,,2024,5,12,22
,-0.44445259615496147,,,-0.8509315904232186,2024,5,5,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,5.0,14.0,,,,,2024,5,5,14
,-0.1511723889563094,,,-0.5982955996735219,2024,5,19,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,19.0,14.0,,,,,2024,5,19,14
,-0.33613568895954876,,,-0.207052758795315,2024,6,12,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,12.0,14.0,,,,,2024,6,12,14
,-0.40416170507016264,,,-1.0461243298825431,2024,4,24,15,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,24.0,15.0,,,,,2024,4,24,15
,-0.3432568697094202,,,0.03586646307939342,2024,6,26,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,22.0,,,,,2024,6,26,22
,0.6619540129829566,,,0.9503858866077075,2024,8,20,21,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,20.0,21.0,,,,,2024,8,20,21
,-0.6305402931187069,,,-1.0609852705148783,2024,4,23,14,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,23.0,14.0,,,,,2024,4,23,14
,0.17733892300486445,,,-0.19590705332106367,2024,6,12,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,12.0,23.0,,,,,2024,6,12,23
,-0.5818164248301129,,,-0.326511858493701,2024,6,4,20,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,4.0,20.0,,,,,2024,6,4,20
,-0.05203805693836247,,,-0.9249505062650415,2024,5,1,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,1.0,14.0,,,,,2024,5,1,14
,-0.1470496001011207,,,-0.12474601067776674,2024,6,16,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,16.0,21.0,,,,,2024,6,16,21
,0.897327776715549,,,0.7060377281337361,2024,8,7,23,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,7.0,23.0,,,,,2024,8,7,23
,-0.34850405552511493,,,1.5251041868312822,2024,9,24,13,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,24.0,13.0,,,,,2024,9,24,13
,-0.20907883242236913,,,-0.7489055172358411,2024,5,11,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,11.0,14.0,,,,,2024,5,11,14
,0.06789761884894573,,,0.1761880371270191,2024,7,6,14,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,14.0,,,,,2024,7,6,14
,-0.47031372624659984,,,-0.5479970313794645,2024,5,22,12,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,22.0,12.0,,,,,2024,5,22,12
,-0.3618094195577694,,,-0.832926989272505,2024,5,5,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,5.0,22.0,,,,,2024,5,5,22
,-0.4393928098326844,,,-0.5988671743132271,2024,5,19,13,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,19.0,13.0,,,,,2024,5,19,13
,-0.21039062887629284,,,-0.6068692192690998,2024,9,25,23,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,25.0,23.0,,,,,2024,9,25,23
,0.5399569427680541,,,1.7591640017905603,2024,10,7,22,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,7.0,22.0,,,,,2024,10,7,22
,0.5277759756959056,,,-0.5522838411772536,2024,5,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,21.0,22.0,,,,,2024,5,21,22
,-0.4341456240169897,,,-0.44654253283179224,2024,5,28,13,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,28.0,13.0,,,,,2024,5,28,13
,0.07932898794742353,,,-1.0003983587061274,2024,4,27,15,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,27.0,15.0,,,,,2024,4,27,15
,0.3611778260475978,,,-0.8303549033938316,2024,5,5,23,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,5.0,23.0,,,,,2024,5,5,23
,-0.5229729838969648,,,1.3650632877138273,2024,9,14,22,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,22.0,,,,,2024,9,14,22
,-0.1500479919958034,,,-0.8109213656438549,2024,5,7,15,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,7.0,15.0,,,,,2024,5,7,15
,-0.07996058145759516,,,-0.9120900768716746,2024,5,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,1.0,22.0,,,,,2024,5,1,22
,-0.05616084579355119,,,1.0769896693024084,2024,8,28,15,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,28.0,15.0,,,,,2024,8,28,15
,-0.20495604356718042,,,1.043838340199507,2024,8,25,21,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,21.0,,,,,2024,8,25,21
,0.10294132411804983,,,0.9226645165820054,2024,8,18,22,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,18.0,22.0,,,,,2024,8,18,22
,0.07408180213172881,,,1.3004753534271403,2024,9,10,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,10.0,14.0,,,,,2024,9,10,14
,-0.24824532654666198,,,0.44111288263037757,2024,7,22,20,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,22.0,20.0,,,,,2024,7,22,20
,-0.5310311621139245,,,-0.8000614474894562,2024,5,8,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,8.0,14.0,,,,,2024,5,8,14
,-0.3443812666699262,,,1.288472285993331,2024,9,9,15,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,9.0,15.0,,,,,2024,9,9,15
,-0.5540812998042979,,,-0.048155008957270436,2024,6,21,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,21.0,23.0,,,,,2024,6,21,23
,-0.20795443546186312,,,-0.8515031650629238,2024,5,5,13,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,5.0,13.0,,,,,2024,5,5,13
,-0.39797752178737955,,,1.0712739229053565,2024,8,27,22,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,27.0,22.0,,,,,2024,8,27,22
,-0.560265483087081,,,-1.1007097079743895,2024,6,7,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,7.0,13.0,,,,,2024,6,7,13
,-0.26473648196741684,,,-0.5871498941992706,2024,5,19,21,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,19.0,21.0,,,,,2024,5,19,21
,-0.4032247076030743,,,1.377352142467489,2024,9,15,13,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,15.0,13.0,,,,,2024,9,15,13
,0.10612711550615021,,,-0.5382802625044762,2024,5,22,23,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,22.0,23.0,,,,,2024,5,22,23
,-0.1118184953385989,,,-0.2379177893393956,2024,6,9,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,9.0,21.0,,,,,2024,6,9,21
,-0.6097389493493456,,,0.02815020544337327,2024,6,26,0,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,0.0,,,,,2024,6,26,0
,-0.2141386187446462,,,0.9678189131187159,2024,8,21,23,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,21.0,23.0,,,,,2024,8,21,23
,-0.43620701844458404,,,1.3039048012653713,2024,9,10,19,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,10.0,19.0,,,,,2024,9,10,19
,-0.713183469715899,,,-0.12245971211894595,2024,6,16,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,16.0,22.0,,,,,2024,6,16,22
,-0.43320862654990133,,,0.030436504002194054,2024,6,26,15,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,15.0,,,,,2024,6,26,15
,-0.5705724552250527,,,0.07244724002052598,2024,6,29,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,29.0,13.0,,,,,2024,6,29,13
,-0.31852013657828787,,,-0.022148362850684004,2024,6,23,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,23.0,13.0,,,,,2024,6,23,13
,-0.4729373191544472,,,-0.09616727869250692,2024,6,18,19,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,18.0,19.0,,,,,2024,6,18,19
,0.1226182709269051,,,0.07444775125949417,2024,6,29,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,29.0,14.0,,,,,2024,6,29,14
,0.10087992969045548,,,0.039867485557329795,2024,6,26,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,23.0,,,,,2024,6,26,23
,-0.5615772795410047,,,-0.4562593017067806,2024,5,27,14,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,27.0,14.0,,,,,2024,5,27,14
,-0.641222064243514,,,-0.007858996858054097,2024,6,23,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,23.0,21.0,,,,,2024,6,23,21
,-0.566449666369864,,,0.1153153379984157,2024,6,30,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,30.0,23.0,,,,,2024,6,30,23
,-0.11088149787151055,,,0.028435992763225868,2024,6,26,0,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,26.0,0.0,,,,,2024,6,26,0
,-0.20177025217908004,,,0.06444519506465324,2024,6,28,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,28.0,21.0,,,,,2024,6,28,21
,-0.6176097280728877,,,0.005573007175018015,2024,6,24,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,24.0,13.0,,,,,2024,6,24,13
,-0.3166461416441112,,,0.10359805788445918,2024,6,30,20,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,30.0,20.0,,,,,2024,6,30,20
,-0.2038316466066744,,,-0.5137025529971528,2024,10,2,14,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,2.0,15.0,,,,,2024,10,2,14
,-0.2420611432638789,,,-0.9603881339267637,2024,4,28,21,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,28.0,21.0,,,,,2024,4,28,21
,-0.5731960481329001,,,-1.2670379281286015,2024,4,30,23,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,30.0,23.0,,,,,2024,4,30,23
,0.1752775285772701,,,0.4376834347921464,2024,7,22,0,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,22.0,0.0,,,,,2024,7,22,0
,0.403530111559991,,,-1.10956911488982,2024,4,20,21,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,20.0,21.0,,,,,2024,4,20,21
,-0.665583998387811,,,1.5882631845187065,2024,9,28,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,28.0,20.0,,,,,2024,9,28,20
,-0.3576866307025807,,,1.3407713655263565,2024,9,13,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,13.0,14.0,,,,,2024,9,13,14
,1.1505044923228198,,,-0.8975149235591922,2024,5,2,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,2.0,22.0,,,,,2024,5,2,22
,1.4469704909095724,,,0.5362800601412928,2024,7,28,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,28.0,15.0,,,,,2024,7,28,15
,-0.42702444326711825,,,-0.34165858644588876,2024,6,3,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,3.0,13.0,,,,,2024,6,3,13
,-0.11387988976619326,,,1.359633328636628,2024,9,14,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,20.0,,,,,2024,9,14,20
,-0.02411553241912978,,,0.1767596117667243,2024,7,6,14,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,14.0,,,,,2024,7,6,14
,0.06265043303325099,,,0.35937770915253453,2024,7,17,23,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,17.0,23.0,,,,,2024,7,17,23
,-0.48174509534507765,,,0.38338384402015274,2024,7,19,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,19.0,22.0,,,,,2024,7,19,22
,-0.6176097280728877,,,0.6082984647441475,2024,8,2,15,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,2.0,15.0,,,,,2024,8,2,15
,0.14117082077525434,,,0.1458945812226437,2024,7,3,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,3.0,22.0,,,,,2024,7,3,22
,-0.08183457639177186,,,-1.1244300555221551,2024,4,19,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,19.0,22.0,,,,,2024,4,19,22
,-0.46113115106913405,,,0.8203526560747754,2024,8,13,20,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,13.0,20.0,,,,,2024,8,13,20
,-0.2428107412375496,,,-0.38852770690171484,2024,6,1,12,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,1.0,12.0,,,,,2024,6,1,12
,-0.7214290474262763,,,-0.674315026754313,2024,5,14,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,14.0,22.0,,,,,2024,5,14,22
,0.05140646342819085,,,1.3410571528462092,2024,9,13,14,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,13.0,14.0,,,,,2024,9,13,14
,-0.2870370216841195,,,0.5459968290162811,2024,7,28,21,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,28.0,21.0,,,,,2024,7,28,21
,-0.22856837973780672,,,-0.34108701180618356,2024,6,3,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,3.0,14.0,,,,,2024,6,3,14
,0.18670889767574791,,,0.6468797529242483,2024,8,4,14,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,4.0,14.0,,,,,2024,8,4,14
,0.27235046616762265,,,-1.355631997282907,2024,4,5,20,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,5.0,20.0,,,,,2024,4,5,20
,0.19907726424131406,,,0.382526482060595,2024,7,19,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,19.0,22.0,,,,,2024,7,19,22
,0.10087992969045548,,,1.4708045960592886,2024,9,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,21.0,21.0,,,,,2024,9,21,21
,0.39434753638252523,,,0.4988419212406024,2024,7,26,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,26.0,22.0,,,,,2024,7,26,22
,0.7702709201783694,,,-0.6748866013940181,2024,5,14,22,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,14.0,22.0,,,,,2024,5,14,22
,0.11943247953880472,,,0.1770453990865769,2024,7,6,14,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,14.0,,,,,2024,7,6,14
,-0.15585737629175114,,,-0.5234193218721411,2024,5,23,23,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,23.0,23.0,,,,,2024,5,23,23
,-0.4727499196610295,,,-1.2550348606947923,2024,5,4,15,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,4.0,15.0,,,,,2024,5,4,15
,-0.6176097280728877,,,-0.7629090959086184,2024,5,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,10.0,21.0,,,,,2024,5,10,21
,2.910935333488403,,,0.16790020485129376,2024,7,5,21,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,5.0,21.0,,,,,2024,7,5,21
,-0.38354776079421904,,,-1.0629857817538464,2024,4,23,13,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,23.0,13.0,,,,,2024,4,23,13
,-0.3097123603876574,,,1.8117488686434382,2024,10,11,22,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,11.0,22.0,,,,,2024,10,11,22
,-0.5282201697126595,,,0.47340684977372116,2024,7,24,23,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,24.0,23.0,,,,,2024,7,24,23
,-0.15623217527858646,,,-0.35251850460028744,2024,6,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,2.0,21.0,,,,,2024,6,2,21
,-0.2870370216841195,,,-0.3070783207437244,2024,6,6,14,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,6.0,14.0,,,,,2024,6,6,14
,-0.4761231105425476,,,-0.6434499962102324,2024,9,16,15,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,16.0,16.0,,,,,2024,9,16,15
,0.8508527023479671,,,-0.301648361666525,2024,6,6,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,6.0,22.0,,,,,2024,6,6,22
,-0.3166461416441112,,,1.6645683989193503,2024,10,2,20,,,,,,,,,,,,,,,,,,,,,2024.0,10.0,2.0,20.0,,,,,2024,10,2,20
,-0.27916624296057735,,,-1.3942132854630076,2024,4,2,20,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,2.0,20.0,,,,,2024,4,2,20
,1.5946412917226955,,,-1.2618937563712547,2024,4,10,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,10.0,22.0,,,,,2024,4,10,22
,-0.6176097280728877,,,-1.0506969270001847,2024,4,24,13,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,24.0,13.0,,,,,2024,4,24,13
,1.2145951190716626,,,-1.1218579696434816,2024,4,20,0,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,20.0,0.0,,,,,2024,4,20,0
,0.5120344182488213,,,-0.3733809789495271,2024,6,1,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,1.0,22.0,,,,,2024,6,1,22
,0.023483938908958158,,,0.19505000023729058,2024,7,6,23,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,23.0,,,,,2024,7,6,23
,-0.6708311842035057,,,0.4185356843620223,2024,7,21,15,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,21.0,15.0,,,,,2024,7,21,15
,-0.39497912989269685,,,-0.34137279912603613,2024,6,3,13,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,3.0,13.0,,,,,2024,6,3,13
